disease,rag_top_node_id,common_symptoms,total_symptoms,rag_total_symptoms,rag_matches,rag_hallucinations,no_rag_total_symptoms,no_rag_matches,no_rag_hallucinations,rag_accuracy,no_rag_accuracy,rag_precision,rag_recall,no_rag_precision,no_rag_recall
Short stature due to GHSR deficiency,30142,4,9,16,10,6,26,4,22,1.1111111111111112,0.4444444444444444,0.625,1.1111111111111112,0.15384615384615385,0.4444444444444444
Short stature due to partial GHR deficiency,28365,13,4,22,6,16,26,4,22,1.5,1.0,0.2727272727272727,1.5,0.15384615384615385,1.0
Gangliocytoma,33037,0,1,17,0,17,24,0,24,0.0,0.0,0.0,0.0,0.0,0.0
Pancreatoblastoma,33163,10,0,19,0,19,17,0,17,0.0,0.0,0.0,0.0,0.0,0.0
Leukoencephalopathy-palmoplantar keratoderma syndrome,33009,2,8,16,8,8,36,2,34,1.0,0.25,0.5,1.0,0.05555555555555555,0.25
Internal carotid absence,30453,15,0,33,0,33,37,0,37,0.0,0.0,0.0,0.0,0.0,0.0
TEMPI syndrome,33192,0,9,18,8,10,21,0,21,0.8888888888888888,0.0,0.4444444444444444,0.8888888888888888,0.0,0.0
Pituicytoma,33510,6,3,24,2,22,32,0,32,0.6666666666666666,0.0,0.08333333333333333,0.6666666666666666,0.0,0.0
Cutaneous collagenous vasculopathy,33258,5,8,19,8,11,28,5,23,1.0,0.625,0.42105263157894735,1.0,0.17857142857142858,0.625
Thyrotoxic periodic paralysis,27771,3,21,15,5,10,25,1,24,0.23809523809523808,0.047619047619047616,0.3333333333333333,0.23809523809523808,0.04,0.047619047619047616
Weaver-Williams syndrome,33364,0,6,24,5,19,20,0,20,0.8333333333333334,0.0,0.20833333333333334,0.8333333333333334,0.0,0.0
Kimura disease,33450,1,3,19,3,16,31,0,31,1.0,0.0,0.15789473684210525,1.0,0.0,0.0
"Combined pituitary hormone deficiencies, genetic forms",38320,15,1,26,1,25,38,1,37,1.0,1.0,0.038461538461538464,1.0,0.02631578947368421,1.0
Isolated follicle stimulating hormone deficiency,27680,3,13,23,5,18,20,1,19,0.38461538461538464,0.07692307692307693,0.21739130434782608,0.38461538461538464,0.05,0.07692307692307693
Eosinophilic gastroenteritis,37746,16,1,19,0,19,17,0,17,0.0,0.0,0.0,0.0,0.0,0.0
Familial nasal acilia,32082,10,0,17,0,17,20,0,20,0.0,0.0,0.0,0.0,0.0,0.0
Congenital pancreatic cyst,32862,9,0,18,0,18,24,0,24,0.0,0.0,0.0,0.0,0.0,0.0
Lelis syndrome,33202,0,4,18,2,16,16,0,16,0.5,0.0,0.1111111111111111,0.5,0.0,0.0
Non-acquired panhypopituitarism,32600,2,1,17,0,17,26,0,26,0.0,0.0,0.0,0.0,0.0,0.0
Hydrocephalus-obesity-hypogonadism syndrome,33486,2,12,16,9,7,20,3,17,0.75,0.25,0.5625,0.75,0.15,0.25
Wells syndrome,27731,3,2,22,1,21,35,0,35,0.5,0.0,0.045454545454545456,0.5,0.0,0.0
Susac syndrome,33010,4,1,21,1,20,22,1,21,1.0,1.0,0.047619047619047616,1.0,0.045454545454545456,1.0
Lethal recessive chondrodysplasia,30248,0,8,20,1,19,27,0,27,0.125,0.0,0.05,0.125,0.0,0.0
Spastic paraplegia-Paget disease of bone syndrome,32867,0,13,16,13,3,30,0,30,1.0,0.0,0.8125,1.0,0.0,0.0
Aorto-ventricular tunnel,98820,12,2,23,0,23,22,0,22,0.0,0.0,0.0,0.0,0.0,0.0
Central neurocytoma,32261,3,4,17,4,13,28,2,26,1.0,0.5,0.23529411764705882,1.0,0.07142857142857142,0.5
Bilateral acute depigmentation of the iris,33085,6,2,20,3,17,22,0,22,1.5,0.0,0.15,1.5,0.0,0.0
Kikuchi-Fujimoto disease,32790,5,1,26,0,26,25,1,24,0.0,1.0,0.0,0.0,0.04,1.0
Cogan syndrome,32356,3,6,16,7,9,25,3,22,1.1666666666666667,0.5,0.4375,1.1666666666666667,0.12,0.5
Arginine vasopressin resistance,29832,0,4,16,0,16,23,0,23,0.0,0.0,0.0,0.0,0.0,0.0
Functioning gonadotropic adenoma,32910,2,1,27,1,26,24,0,24,1.0,0.0,0.037037037037037035,1.0,0.0,0.0
Juvenile temporal arteritis,27692,3,0,24,0,24,19,0,19,0.0,0.0,0.0,0.0,0.0,0.0
Middle ear neuroendocrine tumor,33112,6,3,16,2,14,22,0,22,0.6666666666666666,0.0,0.125,0.6666666666666666,0.0,0.0
Familial hyperaldosteronism type I,27723,3,4,18,2,16,21,2,19,0.5,0.5,0.1111111111111111,0.5,0.09523809523809523,0.5
Familial hypoaldosteronism,33456,1,9,16,8,8,27,2,25,0.8888888888888888,0.2222222222222222,0.5,0.8888888888888888,0.07407407407407407,0.2222222222222222
Primary hyperaldosteronism-seizures-neurological abnormalities syndrome,27832,1,8,19,6,13,20,3,17,0.75,0.375,0.3157894736842105,0.75,0.15,0.375
Vulvovaginal gingival syndrome,32315,4,1,19,1,18,19,0,19,1.0,0.0,0.05263157894736842,1.0,0.0,0.0
Isaacs syndrome,32662,7,0,16,0,16,27,0,27,0.0,0.0,0.0,0.0,0.0,0.0
Epidermal nevus syndrome,32761,1,1,18,1,17,18,0,18,1.0,0.0,0.05555555555555555,1.0,0.0,0.0
Granulomatous slack skin,33452,4,0,14,0,14,26,0,26,0.0,0.0,0.0,0.0,0.0,0.0
Acute adrenal insufficiency,38666,15,16,20,6,14,17,6,11,0.375,0.375,0.3,0.375,0.35294117647058826,0.375
Addison disease,30813,4,15,18,7,11,18,6,12,0.4666666666666667,0.4,0.3888888888888889,0.4666666666666667,0.3333333333333333,0.4
Acquired generalized lipodystrophy,31864,1,3,26,1,25,32,1,31,0.3333333333333333,0.3333333333333333,0.038461538461538464,0.3333333333333333,0.03125,0.3333333333333333
Adrenocortical carcinoma with pure aldosterone hypersecretion,32820,4,8,16,6,10,19,5,14,0.75,0.625,0.375,0.75,0.2631578947368421,0.625
Ectopic aldosterone-producing tumor,32811,10,7,17,6,11,34,4,30,0.8571428571428571,0.5714285714285714,0.35294117647058826,0.8571428571428571,0.11764705882352941,0.5714285714285714
Familial hyperaldosteronism type III,27723,2,5,18,2,16,29,3,26,0.4,0.6,0.1111111111111111,0.4,0.10344827586206896,0.6
Familial pseudohyperkalemia,27444,5,1,16,1,15,20,0,20,1.0,0.0,0.0625,1.0,0.0,0.0
Primary unilateral adrenal hyperplasia,32943,6,3,17,3,14,22,1,21,1.0,0.3333333333333333,0.17647058823529413,1.0,0.045454545454545456,0.3333333333333333
Aseptic abscess syndrome,32413,3,2,16,1,15,27,1,26,0.5,0.5,0.0625,0.5,0.037037037037037035,0.5
Plummer-Vinson syndrome,33448,6,8,17,5,12,16,3,13,0.625,0.375,0.29411764705882354,0.625,0.1875,0.375
Myoclonic epilepsy of infancy,33036,0,5,20,5,15,14,0,14,1.0,0.0,0.25,1.0,0.0,0.0
Hyperparathyroidism-jaw tumor syndrome,30026,1,7,27,3,24,18,1,17,0.42857142857142855,0.14285714285714285,0.1111111111111111,0.42857142857142855,0.05555555555555555,0.14285714285714285
Generalized glucocorticoid resistance syndrome,32087,2,5,17,5,12,15,1,14,1.0,0.2,0.29411764705882354,1.0,0.06666666666666667,0.2
Idiopathic isolated micropenis,27742,5,1,25,0,25,19,0,19,0.0,0.0,0.0,0.0,0.0,0.0
Congenital isolated ACTH deficiency,27685,4,7,33,4,29,28,3,25,0.5714285714285714,0.42857142857142855,0.12121212121212122,0.5714285714285714,0.10714285714285714,0.42857142857142855
Congenital tricuspid stenosis,27663,21,2,23,1,22,29,1,28,0.5,0.5,0.043478260869565216,0.5,0.034482758620689655,0.5
Body skin hyperlaxity due to vitamin K-dependent coagulation factor deficiency,29300,0,4,16,6,10,27,0,27,1.5,0.0,0.375,1.5,0.0,0.0
Maternal uniparental disomy of chromosome 9 syndrome,32675,0,19,17,16,1,26,0,26,0.8421052631578947,0.0,0.9411764705882353,0.8421052631578947,0.0,0.0
Paternal uniparental disomy of chromosome 5 syndrome,32667,3,13,33,8,25,18,0,18,0.6153846153846154,0.0,0.24242424242424243,0.6153846153846154,0.0,0.0
Severe congenital hypochromic anemia with ringed sideroblasts,30402,3,4,18,4,14,30,1,29,1.0,0.25,0.2222222222222222,1.0,0.03333333333333333,0.25
Congenital dyserythropoietic anemia type III,28183,2,3,21,2,19,25,2,23,0.6666666666666666,0.6666666666666666,0.09523809523809523,0.6666666666666666,0.08,0.6666666666666666
Ring chromosome 7 syndrome,32373,1,29,22,8,14,33,3,30,0.27586206896551724,0.10344827586206896,0.36363636363636365,0.27586206896551724,0.09090909090909091,0.10344827586206896
Congenital alpha2-antiplasmin deficiency,31680,5,2,18,2,16,23,0,23,1.0,0.0,0.1111111111111111,1.0,0.0,0.0
Classic glucose transporter type 1 deficiency syndrome,31483,2,11,23,7,16,22,0,22,0.6363636363636364,0.0,0.30434782608695654,0.6363636363636364,0.0,0.0
N syndrome,28524,1,11,19,8,11,33,0,33,0.7272727272727273,0.0,0.42105263157894735,0.7272727272727273,0.0,0.0
Pineocytoma,33055,4,5,18,5,13,39,5,34,1.0,1.0,0.2777777777777778,1.0,0.1282051282051282,1.0
Papillary tumor of the pineal region,39302,11,6,21,3,18,34,6,28,0.5,1.0,0.14285714285714285,0.5,0.17647058823529413,1.0
Congenital factor XI deficiency,29969,7,5,21,7,14,18,1,17,1.4,0.2,0.3333333333333333,1.4,0.05555555555555555,0.2
Hereditary arterial and articular multiple calcification syndrome,28242,1,4,18,4,14,31,1,30,1.0,0.25,0.2222222222222222,1.0,0.03225806451612903,0.25
Hemolytic anemia due to red cell pyruvate kinase deficiency,31607,2,6,19,4,15,35,3,32,0.6666666666666666,0.5,0.21052631578947367,0.6666666666666666,0.08571428571428572,0.5
Congenital factor VII deficiency,28673,3,2,15,2,13,25,1,24,1.0,0.5,0.13333333333333333,1.0,0.04,0.5
Familial cerebral cavernous malformation,33380,6,4,19,3,16,34,5,29,0.75,1.25,0.15789473684210525,0.75,0.14705882352941177,1.25
Familial bicuspid aortic valve,33281,7,7,20,5,15,19,1,18,0.7142857142857143,0.14285714285714285,0.25,0.7142857142857143,0.05263157894736842,0.14285714285714285
Squamous cell carcinoma of the anal canal,32970,7,5,18,5,13,24,2,22,1.0,0.4,0.2777777777777778,1.0,0.08333333333333333,0.4
Adenocarcinoma of the anal canal,38141,15,5,23,2,21,25,2,23,0.4,0.4,0.08695652173913043,0.4,0.08,0.4
"Spondyloepimetaphyseal dysplasia, matrilin-3 type",38339,5,3,17,1,16,23,1,22,0.3333333333333333,0.3333333333333333,0.058823529411764705,0.3333333333333333,0.043478260869565216,0.3333333333333333
"Craniometadiaphyseal dysplasia, wormian bone type",32101,0,26,40,25,15,21,1,20,0.9615384615384616,0.038461538461538464,0.625,0.9615384615384616,0.047619047619047616,0.038461538461538464
Spondyloepiphyseal dysplasia-craniosynostosis-cleft palate-cataracts-intellectual disability syndrome,31488,5,28,32,6,26,27,1,26,0.21428571428571427,0.03571428571428571,0.1875,0.21428571428571427,0.037037037037037035,0.03571428571428571
Familial short QT syndrome,27655,5,2,21,1,20,23,0,23,0.5,0.0,0.047619047619047616,0.5,0.0,0.0
Osteoporosis-oculocutaneous hypopigmentation syndrome,27401,5,12,17,11,6,29,4,25,0.9166666666666666,0.3333333333333333,0.6470588235294118,0.9166666666666666,0.13793103448275862,0.3333333333333333
Primary hyperoxaluria type 1,29946,2,7,19,2,17,11,1,10,0.2857142857142857,0.14285714285714285,0.10526315789473684,0.2857142857142857,0.09090909090909091,0.14285714285714285
Hypergonadotropic hypogonadism-cataract syndrome,28407,3,10,17,4,13,34,5,29,0.4,0.5,0.23529411764705882,0.4,0.14705882352941177,0.5
Circumscribed palmoplantar hypokeratosis,33083,7,5,17,5,12,17,2,15,1.0,0.4,0.29411764705882354,1.0,0.11764705882352941,0.4
Amoebic keratitis,33229,5,5,16,7,9,17,4,13,1.4,0.8,0.4375,1.4,0.23529411764705882,0.8
Thrombotic thrombocytopenic purpura,29935,4,5,17,4,13,21,2,19,0.8,0.4,0.23529411764705882,0.8,0.09523809523809523,0.4
Hypoparathyroidism-sensorineural deafness-renal disease syndrome,30648,1,3,22,2,20,18,0,18,0.6666666666666666,0.0,0.09090909090909091,0.6666666666666666,0.0,0.0
Anonychia with flexural pigmentation,31744,1,13,18,11,7,16,1,15,0.8461538461538461,0.07692307692307693,0.6111111111111112,0.8461538461538461,0.0625,0.07692307692307693
Hypogonadotropic hypogonadism-retinitis pigmentosa syndrome,33522,3,15,18,13,5,32,3,29,0.8666666666666667,0.2,0.7222222222222222,0.8666666666666667,0.09375,0.2
Congenital sucrase-isomaltase deficiency,98349,16,2,23,3,20,21,3,18,1.5,1.5,0.13043478260869565,1.5,0.14285714285714285,1.5
Retinopathy of prematurity,32877,8,4,20,4,16,27,1,26,1.0,0.25,0.2,1.0,0.037037037037037035,0.25
Autosomal dominant Charcot-Marie-Tooth disease type 2F,94966,17,12,23,1,22,26,2,24,0.08333333333333333,0.16666666666666666,0.043478260869565216,0.08333333333333333,0.07692307692307693,0.16666666666666666
Osteochondritis dissecans,27943,3,5,26,6,20,26,5,21,1.2,1.0,0.23076923076923078,1.2,0.19230769230769232,1.0
AA amyloidosis,33159,8,5,25,0,25,24,0,24,0.0,0.0,0.0,0.0,0.0,0.0
Radiation proctitis,32916,7,8,20,8,12,22,1,21,1.0,0.125,0.4,1.0,0.045454545454545456,0.125
Spinocerebellar ataxia type 11,27402,7,8,27,2,25,9,2,7,0.25,0.25,0.07407407407407407,0.25,0.2222222222222222,0.25
Spinocerebellar ataxia type 3,27402,6,13,33,1,32,16,3,13,0.07692307692307693,0.23076923076923078,0.030303030303030304,0.07692307692307693,0.1875,0.23076923076923078
Paroxysmal exertion-induced dyskinesia,29166,1,3,18,2,16,21,0,21,0.6666666666666666,0.0,0.1111111111111111,0.6666666666666666,0.0,0.0
Maternal uniparental disomy of chromosome 6 syndrome,32677,2,0,17,0,17,26,0,26,0.0,0.0,0.0,0.0,0.0,0.0
Maternal uniparental disomy of chromosome 1 syndrome,33160,1,0,26,0,26,30,0,30,0.0,0.0,0.0,0.0,0.0,0.0
Spinocerebellar ataxia type 5,27402,10,4,23,4,19,11,2,9,1.0,0.5,0.17391304347826086,1.0,0.18181818181818182,0.5
Paternal uniparental disomy of chromosome 6 syndrome,32666,0,26,17,13,4,26,1,25,0.5,0.038461538461538464,0.7647058823529411,0.5,0.038461538461538464,0.038461538461538464
Hemihyperplasia-multiple lipomatosis syndrome,32607,0,1,17,1,16,21,0,21,1.0,0.0,0.058823529411764705,1.0,0.0,0.0
Paternal uniparental disomy of chromosome 1 syndrome,33161,2,0,16,0,16,30,0,30,0.0,0.0,0.0,0.0,0.0,0.0
Maternal uniparental disomy of chromosome 4 syndrome,32678,3,0,18,0,18,31,0,31,0.0,0.0,0.0,0.0,0.0,0.0
Primary hyperoxaluria type 3,29946,2,9,23,5,18,17,1,16,0.5555555555555556,0.1111111111111111,0.21739130434782608,0.5555555555555556,0.058823529411764705,0.1111111111111111
Primary hyperoxaluria type 2,29946,2,3,16,2,14,9,0,9,0.6666666666666666,0.0,0.125,0.6666666666666666,0.0,0.0
Congenital glucokinase-related hyperinsulinism,31796,2,5,16,3,13,26,0,26,0.6,0.0,0.1875,0.6,0.0,0.0
Placental insufficiency,33231,2,7,16,6,10,30,2,28,0.8571428571428571,0.2857142857142857,0.375,0.8571428571428571,0.06666666666666667,0.2857142857142857
Pulmonary fibrosis-hepatic hyperplasia-bone marrow hypoplasia syndrome,32389,2,5,16,5,11,22,0,22,1.0,0.0,0.3125,1.0,0.0,0.0
Maternal uniparental disomy of chromosome 2 syndrome,32679,0,3,17,3,14,41,0,41,1.0,0.0,0.17647058823529413,1.0,0.0,0.0
Dermochondrocorneal dystrophy,30236,0,7,17,4,13,23,1,22,0.5714285714285714,0.14285714285714285,0.23529411764705882,0.5714285714285714,0.043478260869565216,0.14285714285714285
Hereditary breast and/or ovarian cancer syndrome,83817,10,3,16,1,15,27,2,25,0.3333333333333333,0.6666666666666666,0.0625,0.3333333333333333,0.07407407407407407,0.6666666666666666
Kleefstra syndrome due to 9q34 microdeletion,32652,3,14,17,4,13,25,2,23,0.2857142857142857,0.14285714285714285,0.23529411764705882,0.2857142857142857,0.08,0.14285714285714285
Pediatric hepatocellular carcinoma,32621,5,4,17,4,13,16,2,14,1.0,0.5,0.23529411764705882,1.0,0.125,0.5
Microphthalmia with linear skin defects syndrome,32750,3,11,71,9,62,34,4,30,0.8181818181818182,0.36363636363636365,0.1267605633802817,0.8181818181818182,0.11764705882352941,0.36363636363636365
Microcephaly-lymphedema-chorioretinopathy syndrome,30010,0,4,28,0,28,29,4,25,0.0,1.0,0.0,0.0,0.13793103448275862,1.0
Neu-Laxova syndrome,31697,2,7,26,1,25,35,1,34,0.14285714285714285,0.14285714285714285,0.038461538461538464,0.14285714285714285,0.02857142857142857,0.14285714285714285
Mietens syndrome,30953,0,15,34,13,21,43,0,43,0.8666666666666667,0.0,0.38235294117647056,0.8666666666666667,0.0,0.0
"Blepharophimosis-intellectual disability syndrome, SBBYS type",35826,18,18,26,3,23,20,3,17,0.16666666666666666,0.16666666666666666,0.11538461538461539,0.16666666666666666,0.15,0.16666666666666666
Ear-patella-short stature syndrome,29471,4,20,17,2,15,32,1,31,0.1,0.05,0.11764705882352941,0.1,0.03125,0.05
Chronic inflammatory demyelinating polyneuropathy,27761,1,12,18,8,10,31,2,29,0.6666666666666666,0.16666666666666666,0.4444444444444444,0.6666666666666666,0.06451612903225806,0.16666666666666666
Baraitser-Winter cerebrofrontofacial syndrome,33405,3,38,21,15,6,30,4,26,0.39473684210526316,0.10526315789473684,0.7142857142857143,0.39473684210526316,0.13333333333333333,0.10526315789473684
Ichthyosis follicularis-alopecia-photophobia syndrome,38721,17,9,20,2,18,34,3,31,0.2222222222222222,0.3333333333333333,0.1,0.2222222222222222,0.08823529411764706,0.3333333333333333
Nicolaides-Baraitser syndrome,31904,0,22,17,1,16,40,2,38,0.045454545454545456,0.09090909090909091,0.058823529411764705,0.045454545454545456,0.05,0.09090909090909091
Filippi syndrome,31620,0,14,46,9,37,41,0,41,0.6428571428571429,0.0,0.1956521739130435,0.6428571428571429,0.0,0.0
Wild type ABeta2M amyloidosis,33133,0,3,16,0,16,31,1,30,0.0,0.3333333333333333,0.0,0.0,0.03225806451612903,0.3333333333333333
Hemophilia B,27361,3,14,25,9,16,25,5,20,0.6428571428571429,0.35714285714285715,0.36,0.6428571428571429,0.2,0.35714285714285715
Hemophilia A,32220,7,4,16,1,15,27,2,25,0.25,0.5,0.0625,0.25,0.07407407407407407,0.5
Autosomal semi-dominant severe lipodystrophic laminopathy,32642,0,15,24,8,16,22,0,22,0.5333333333333333,0.0,0.3333333333333333,0.5333333333333333,0.0,0.0
"GM2 gangliosidosis, AB variant",38766,18,13,45,1,44,26,1,25,0.07692307692307693,0.07692307692307693,0.022222222222222223,0.07692307692307693,0.038461538461538464,0.07692307692307693
Duchenne muscular dystrophy,32149,2,15,17,8,9,37,5,32,0.5333333333333333,0.3333333333333333,0.47058823529411764,0.5333333333333333,0.13513513513513514,0.3333333333333333
Bronchopulmonary dysplasia,37877,14,10,18,4,14,23,3,20,0.4,0.3,0.2222222222222222,0.4,0.13043478260869565,0.3
Neurofibroma,27275,3,1,27,0,27,47,1,46,0.0,1.0,0.0,0.0,0.02127659574468085,1.0
Meningioma,33215,1,3,28,1,27,33,0,33,0.3333333333333333,0.0,0.03571428571428571,0.3333333333333333,0.0,0.0
Pyruvate dehydrogenase E3 deficiency,31168,4,5,31,5,26,25,0,25,1.0,0.0,0.16129032258064516,1.0,0.0,0.0
Familial atrial myxoma,27881,1,3,16,1,15,24,0,24,0.3333333333333333,0.0,0.0625,0.3333333333333333,0.0,0.0
PRKAR1B-related neurodegenerative dementia with intermediate filaments,27744,3,6,18,7,11,21,0,21,1.1666666666666667,0.0,0.3888888888888889,1.1666666666666667,0.0,0.0
Congenital glaucoma,33033,14,2,19,1,18,24,1,23,0.5,0.5,0.05263157894736842,0.5,0.041666666666666664,0.5
Medulloblastoma,31067,3,1,32,1,31,22,0,22,1.0,0.0,0.03125,1.0,0.0,0.0
Walker-Warburg syndrome,32027,1,30,33,0,33,24,2,22,0.0,0.06666666666666667,0.0,0.0,0.08333333333333333,0.06666666666666667
Ullrich congenital muscular dystrophy,27258,1,12,19,4,15,27,0,27,0.3333333333333333,0.0,0.21052631578947367,0.3333333333333333,0.0,0.0
Drug-induced lupus erythematosus,32190,6,20,21,14,7,21,4,17,0.7,0.2,0.6666666666666666,0.7,0.19047619047619047,0.2
Hereditary angioedema type 1,29854,7,12,28,12,16,24,4,20,1.0,0.3333333333333333,0.42857142857142855,1.0,0.16666666666666666,0.3333333333333333
POEMS syndrome,33287,5,7,37,7,30,26,1,25,1.0,0.14285714285714285,0.1891891891891892,1.0,0.038461538461538464,0.14285714285714285
"46,XX difference of sex development-skeletal anomalies syndrome",27795,1,9,18,11,7,50,0,50,1.2222222222222223,0.0,0.6111111111111112,1.2222222222222223,0.0,0.0
Severe neurodegenerative syndrome with lipodystrophy,31872,1,8,36,7,29,24,2,22,0.875,0.25,0.19444444444444445,0.875,0.08333333333333333,0.25
Dextrocardia,30952,0,4,20,2,18,29,0,29,0.5,0.0,0.1,0.5,0.0,0.0
Infantile systemic hyalinosis,33337,0,37,18,19,-1,27,4,23,0.5135135135135135,0.10810810810810811,1.0555555555555556,0.5135135135135135,0.14814814814814814,0.10810810810810811
Occipital horn syndrome,30923,2,11,18,6,12,17,2,15,0.5454545454545454,0.18181818181818182,0.3333333333333333,0.5454545454545454,0.11764705882352941,0.18181818181818182
Arterial tortuosity syndrome,29806,3,7,27,3,24,24,1,23,0.42857142857142855,0.14285714285714285,0.1111111111111111,0.42857142857142855,0.041666666666666664,0.14285714285714285
Progeria-short stature-pigmented nevi syndrome,29625,5,48,57,40,17,37,6,31,0.8333333333333334,0.125,0.7017543859649122,0.8333333333333334,0.16216216216216217,0.125
Autosomal dominant Robinow syndrome,29073,1,10,17,1,16,32,0,32,0.1,0.0,0.058823529411764705,0.1,0.0,0.0
Desmosterolosis,30138,0,18,69,20,49,47,0,47,1.1111111111111112,0.0,0.2898550724637681,1.1111111111111112,0.0,0.0
Oculoectodermal syndrome,29016,0,7,17,0,17,28,0,28,0.0,0.0,0.0,0.0,0.0,0.0
Secondary syringomyelia,31462,9,2,16,0,16,25,0,25,0.0,0.0,0.0,0.0,0.0,0.0
Genetic hyperferritinemia without iron overload,27831,12,1,28,0,28,19,0,19,0.0,0.0,0.0,0.0,0.0,0.0
Adenohypophysitis,32603,1,1,25,1,24,19,0,19,1.0,0.0,0.04,1.0,0.0,0.0
Panhypophysitis,32600,1,3,18,2,16,19,0,19,0.6666666666666666,0.0,0.1111111111111111,0.6666666666666666,0.0,0.0
Perlman syndrome,29079,0,17,17,5,12,21,0,21,0.29411764705882354,0.0,0.29411764705882354,0.29411764705882354,0.0,0.0
Sheehan syndrome,32905,3,7,17,1,16,28,0,28,0.14285714285714285,0.0,0.058823529411764705,0.14285714285714285,0.0,0.0
Lenz-Majewski hyperostotic dwarfism,30033,2,30,18,7,11,24,3,21,0.23333333333333334,0.1,0.3888888888888889,0.23333333333333334,0.125,0.1
Osteopathia striata-cranial sclerosis syndrome,30098,2,8,25,3,22,9,2,7,0.375,0.25,0.12,0.375,0.2222222222222222,0.25
NK-cell enteropathy,33479,7,3,18,3,15,24,0,24,1.0,0.0,0.16666666666666666,1.0,0.0,0.0
Focal facial dermal dysplasia type IV,27910,1,3,67,3,64,24,0,24,1.0,0.0,0.04477611940298507,1.0,0.0,0.0
Interstitial cystitis,33249,3,13,15,11,4,18,3,15,0.8461538461538461,0.23076923076923078,0.7333333333333333,0.8461538461538461,0.16666666666666666,0.23076923076923078
Autosomal dominant optic atrophy and cataract,27858,3,3,41,4,37,27,3,24,1.3333333333333333,1.0,0.0975609756097561,1.3333333333333333,0.1111111111111111,1.0
